QuoteRef,Channel,Product,Smoker,Joint?,Person1 Age,Term,TotalPremium,NBC,Sold,JF (Score),WGB (No. of other addresses held),X (Months same person on ER at current address),EF (No. of people not same surname at current address),NOB (Property group),URB (Income group),LSB (Regional banded house price band),BB (Number of CCJs),ND (Months since last CCJ)
PGNZ-98,CTM,Level,1.0,0.0,35.0,20,51.0,1140.2,0.0,523.0,0.0,49.0,34.0,13.0,5.0,7.0,1.0,37.0
OUCN-85,MSM,Decreasing with CI,1.0,0.0,42.0,15,17.65,430.31,1.0,581.0,4.0,49.0,5.0,13.0,4.0,2.0,0.0,
CITL-69,Direct,Decreasing,1.0,0.0,45.0,20,11.87,293.68,0.0,525.0,,,,11.0,3.0,4.0,,
OMLV-17,CTM,Level,1.0,0.0,49.0,20,16.45,459.04,0.0,,,,,,,,,
JUVW-29,MSM,Decreasing,1.0,0.0,57.0,10,24.22,644.82,0.0,558.0,8.0,,15.0,6.0,4.0,3.0,0.0,
QSKE-14,Direct,Level,0.0,1.0,40.0,15,30.41,763.85,0.0,,,,,,,,,
HGVI-58,CTM,Level,0.0,0.0,45.0,20,9.99,227.76,1.0,555.0,0.0,24.0,1.0,7.0,4.0,4.0,0.0,
FTRR-42,CTM,Level,1.0,1.0,51.0,25,8.46,114.55,0.0,,,,,,,,,
GKOW-19,Direct,Level,1.0,0.0,51.0,25,25.98,328.34,1.0,,,,,,,,,
LKRF-19,CTM,Level with CI,0.0,1.0,36.0,20,17.65,430.31,1.0,581.0,4.0,49.0,5.0,13.0,4.0,2.0,0.0,
HTIO-42,CTM,Decreasing,1.0,0.0,47.0,30,8.35,146.16,0.0,535.0,0.0,49.0,6.0,23.0,6.0,8.0,0.0,
GRSM-63,Direct,Decreasing with CI,0.0,0.0,54.0,30,59.02,1700.06,0.0,590.0,3.0,37.0,7.0,9.0,3.0,4.0,0.0,
OVUT-29,CTM,Level,0.0,0.0,39.0,5,17.34,506.12,1.0,583.0,0.0,10.0,3.0,8.0,4.0,7.0,0.0,
DXME-56,CTM,Level,1.0,1.0,43.0,10,9.31,273.99,0.0,,,,,,,,,
KFIC-35,CTM,Level accelerated,1.0,0.0,44.0,25,17.61,502.96,0.0,568.0,1.0,10.0,5.0,20.0,5.0,5.0,0.0,
QMIZ-97,CTM,Level,1.0,0.0,57.0,10,5.06,133.15,0.0,572.0,5.0,,6.0,9.0,3.0,9.0,0.0,
JYCZ-93,MSM,Level with CI,0.0,0.0,39.0,30,10.59,347.94,0.0,,,,,,,,,
GZFN-32,MSM,Decreasing with CI,1.0,0.0,44.0,30,37.81,700.19,0.0,559.0,2.0,,9.0,7.0,3.0,6.0,0.0,
GWDK-43,MSM,Level with CI,1.0,0.0,40.0,20,35.87,1014.54,0.0,,,,,,,,,
MDAE-18,MSM,Decreasing accelerated,1.0,0.0,33.0,20,34.16,729.61,1.0,568.0,5.0,31.0,6.0,13.0,3.0,1.0,0.0,
PQCI-47,CTM,Level with CI,1.0,1.0,56.0,30,11.63,301.89,0.0,,,,,,,,,
AKGT-55,CTM,Level,1.0,0.0,35.0,20,26.04,916.25,0.0,562.0,5.0,37.0,11.0,14.0,4.0,9.0,0.0,
AHGV-99,CTM,Decreasing with CI,1.0,0.0,52.0,20,19.41,428.55,1.0,558.0,3.0,,8.0,9.0,4.0,4.0,0.0,
SXWY-39,CTM,Level,1.0,0.0,40.0,20,10.49,223.77,1.0,575.0,2.0,21.0,11.0,17.0,4.0,2.0,0.0,
GFQU-50,MSM,Decreasing,0.0,0.0,55.0,5,50.0,1036.55,0.0,470.0,0.0,7.0,3.0,20.0,7.0,8.0,2.0,28.0
YRGO-32,MSM,Level,1.0,1.0,59.0,5,59.61,1276.33,0.0,557.0,5.0,,7.0,12.0,4.0,8.0,0.0,
KTGM-13,Direct,Decreasing with CI,0.0,1.0,47.0,10,20.0,452.07,0.0,472.0,8.0,21.0,4.0,9.0,7.0,4.0,2.0,12.0
UAYA-24,CTM,Level with CI,1.0,1.0,40.0,30,32.73,909.42,0.0,573.0,12.0,,17.0,11.0,4.0,4.0,0.0,
JUHU-76,Direct,Level with CI,1.0,1.0,44.0,10,11.46,231.6,0.0,562.0,3.0,,8.0,11.0,3.0,2.0,0.0,
DMOU-34,Direct,Decreasing with CI,1.0,0.0,32.0,10,16.3,412.28,0.0,,,,,,,,,
BCTV-85,Direct,Level,0.0,0.0,46.0,40,18.79,546.66,0.0,555.0,1.0,21.0,9.0,20.0,6.0,8.0,0.0,
JMBC-57,CTM,Level,0.0,0.0,44.0,30,227.1,6402.65,0.0,,,,,,,,,
EXCM-93,Direct,Level with CI,0.0,0.0,58.0,40,22.03,480.55,0.0,558.0,1.0,,5.0,3.0,4.0,7.0,0.0,
STCB-91,CTM,Level,1.0,1.0,41.0,30,33.54,1020.12,0.0,,,,,,,,,
HOZN-45,MSM,Level,0.0,1.0,40.0,30,24.49,590.09,0.0,565.0,0.0,,10.0,12.0,5.0,6.0,0.0,
PTUY-83,Direct,Decreasing,1.0,0.0,32.0,20,18.23,535.99,0.0,539.0,5.0,,5.0,17.0,6.0,4.0,0.0,
SIKK-65,Direct,Level,0.0,0.0,44.0,5,11.96,246.92,0.0,561.0,2.0,,3.0,18.0,6.0,7.0,0.0,
QXED-24,CTM,Decreasing accelerated,1.0,0.0,44.0,30,36.52,810.32,0.0,576.0,4.0,,6.0,8.0,3.0,2.0,0.0,
KAEZ-58,MSM,Level with CI,1.0,0.0,47.0,30,23.72,431.35,0.0,513.0,,,,7.0,4.0,4.0,,
FEQN-40,MSM,Decreasing with CI,1.0,0.0,54.0,10,10.33,255.5,1.0,558.0,3.0,,8.0,11.0,5.0,3.0,0.0,
IVYA-29,MSM,Decreasing with CI,1.0,1.0,50.0,30,17.15,538.52,0.0,,,,,,,,,
IFQI-46,MSM,Level accelerated,1.0,0.0,55.0,5,16.08,388.9,1.0,542.0,5.0,,6.0,10.0,6.0,7.0,0.0,
DZJW-20,CTM,Level with CI,1.0,0.0,32.0,35,21.63,414.39,0.0,569.0,2.0,,6.0,16.0,3.0,6.0,0.0,
SVVJ-74,MSM,Decreasing with CI,1.0,1.0,38.0,30,64.32,1448.37,1.0,573.0,3.0,85.0,5.0,8.0,3.0,4.0,0.0,
QFKF-21,Direct,Level,0.0,1.0,29.0,5,35.1,787.39,0.0,578.0,4.0,,0.0,17.0,6.0,8.0,0.0,
HJMH-33,MSM,Level with CI,0.0,1.0,35.0,30,13.43,347.46,0.0,572.0,5.0,7.0,5.0,14.0,6.0,6.0,0.0,
YHVI-40,MSM,Level accelerated,1.0,1.0,43.0,20,9.99,313.96,0.0,534.0,1.0,,8.0,17.0,7.0,4.0,0.0,
RTRX-79,CTM,Level,1.0,0.0,49.0,20,5.64,105.74,0.0,,,,,,,,,
JPAO-83,Direct,Level,0.0,1.0,46.0,20,5.0,81.82,0.0,538.0,0.0,,0.0,19.0,6.0,7.0,0.0,
UMSD-81,CTM,Decreasing accelerated,1.0,0.0,40.0,10,52.85,1669.52,0.0,,,,,,,,,
BGNT-75,Direct,Level,0.0,1.0,46.0,20,12.02,328.2,0.0,,,,,,,,,
JRVD-79,CTM,Level with CI,1.0,1.0,59.0,20,20.88,394.23,0.0,572.0,7.0,21.0,7.0,19.0,4.0,5.0,0.0,
ZFKL-26,MSM,Level,1.0,1.0,49.0,20,17.87,441.56,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
SOYW-31,MSM,Level accelerated,1.0,0.0,40.0,5,22.59,485.41,0.0,566.0,1.0,,9.0,19.0,3.0,5.0,0.0,
ULNZ-85,CTM,Decreasing accelerated,1.0,1.0,46.0,20,9.93,289.64,0.0,540.0,0.0,21.0,4.0,21.0,8.0,10.0,0.0,
BBND-35,CTM,Decreasing with CI,0.0,0.0,56.0,30,19.46,396.68,0.0,,,,,,,,,
VAFA-38,MSM,Level with CI,1.0,0.0,37.0,30,6.24,148.77,1.0,509.0,,,,7.0,4.0,2.0,,
EXOK-80,CTM,Level with CI,1.0,0.0,36.0,20,8.22,160.45,1.0,558.0,2.0,,6.0,14.0,4.0,2.0,0.0,
ULWB-46,Direct,Level,0.0,0.0,43.0,20,55.25,1353.45,1.0,549.0,1.0,36.0,4.0,18.0,6.0,8.0,0.0,
LCXG-86,CTM,Level,0.0,1.0,40.0,25,130.22,3477.64,0.0,541.0,3.0,,15.0,6.0,3.0,5.0,1.0,63.0
GZRR-97,CTM,Level with CI,0.0,0.0,32.0,20,25.63,644.65,1.0,544.0,1.0,,55.0,9.0,6.0,8.0,0.0,
KQBS-46,MSM,Level,1.0,0.0,33.0,20,54.7,1264.48,0.0,,,,,,,,,
AHRZ-65,CTM,Decreasing accelerated,1.0,0.0,33.0,20,50.64,1142.77,1.0,547.0,0.0,37.0,6.0,22.0,7.0,10.0,0.0,
YAVI-25,MSM,Level,1.0,1.0,43.0,20,36.32,801.72,1.0,581.0,1.0,21.0,3.0,9.0,1.0,5.0,0.0,
YCDG-73,CTM,Decreasing with CI,0.0,0.0,39.0,30,14.3,422.96,0.0,537.0,2.0,37.0,7.0,22.0,7.0,9.0,0.0,
TWVU-16,CTM,Level,0.0,0.0,37.0,30,38.96,902.98,1.0,480.0,1.0,7.0,4.0,18.0,6.0,8.0,2.0,12.0
TTMQ-11,CTM,Decreasing with CI,1.0,0.0,45.0,20,15.17,310.95,0.0,554.0,6.0,,0.0,18.0,7.0,4.0,0.0,
XZHL-65,CTM,Decreasing,,1.0,53.0,30,13.24,211.61,0.0,,,,,,,,,
LISA-24,Direct,Level,1.0,1.0,33.0,30,33.53,702.3,1.0,564.0,1.0,,8.0,14.0,4.0,5.0,0.0,
NSFY-39,CTM,Level with CI,1.0,1.0,35.0,20,20.88,394.23,0.0,572.0,7.0,21.0,7.0,19.0,4.0,5.0,0.0,
AOOU-71,CTM,Decreasing with CI,1.0,1.0,47.0,20,8.19,192.0,0.0,564.0,2.0,,5.0,16.0,5.0,5.0,0.0,
TUES-67,CTM,Decreasing,0.0,0.0,44.0,20,87.32,1818.04,0.0,582.0,1.0,109.0,1.0,20.0,5.0,7.0,0.0,
YSTP-40,Direct,Decreasing with CI,1.0,0.0,42.0,10,78.29,1778.55,0.0,,,,,,,,,
DHVW-86,CTM,Level,0.0,1.0,39.0,10,23.1,560.22,0.0,548.0,3.0,,8.0,24.0,5.0,4.0,0.0,
JLRF-67,Direct,Level with CI,1.0,0.0,45.0,30,22.43,548.66,1.0,537.0,3.0,,6.0,19.0,7.0,6.0,0.0,
KAMP-34,MSM,Level accelerated,0.0,0.0,23.0,30,126.31,2740.76,0.0,,,,,,,,,
BJWM-90,Direct,Level,1.0,0.0,44.0,40,20.11,548.42,0.0,566.0,8.0,,6.0,8.0,3.0,1.0,0.0,
MILO-69,Direct,Decreasing,1.0,1.0,47.0,30,25.24,582.69,1.0,579.0,3.0,21.0,3.0,10.0,5.0,4.0,0.0,
HZXZ-23,Direct,Level with CI,1.0,0.0,46.0,40,16.49,432.92,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
SNFC-85,CTM,Level,1.0,0.0,46.0,5,19.85,488.84,1.0,537.0,3.0,,6.0,19.0,7.0,6.0,0.0,
LBVP-42,CTM,Level,1.0,1.0,51.0,10,47.64,1385.56,0.0,577.0,3.0,,17.0,8.0,3.0,1.0,0.0,
MEXH-84,CTM,Level,1.0,0.0,47.0,35,9.59,141.01,0.0,,,,,,,,,
WCAW-85,MSM,Decreasing,0.0,0.0,23.0,35,17.14,546.89,0.0,574.0,4.0,8.0,8.0,10.0,4.0,5.0,0.0,
PSCL-72,Direct,Level,0.0,0.0,39.0,15,40.55,1236.05,0.0,,,,,,,,,
RABN-90,MSM,Level,1.0,0.0,54.0,40,10.29,322.43,0.0,534.0,1.0,,8.0,17.0,7.0,4.0,0.0,
WJQC-37,CTM,Level,1.0,1.0,45.0,35,88.19,2688.81,0.0,578.0,2.0,21.0,7.0,2.0,2.0,1.0,0.0,
ZPHB-45,CTM,Decreasing,1.0,0.0,45.0,15,16.53,316.94,0.0,573.0,2.0,6.0,8.0,9.0,4.0,7.0,0.0,
XCLU-79,MSM,Level with CI,1.0,0.0,37.0,20,24.07,369.59,0.0,572.0,0.0,157.0,4.0,7.0,4.0,7.0,0.0,
XAMO-43,MSM,Decreasing,0.0,1.0,24.0,30,39.52,957.28,0.0,547.0,0.0,5.0,3.0,,7.0,,0.0,
YCYI-49,Direct,Level with CI,1.0,0.0,34.0,10,28.26,763.19,1.0,,,,,,,,,
ZSZU-96,CTM,Decreasing,0.0,1.0,34.0,30,24.74,546.66,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
KRFR-66,CTM,Level with CI,1.0,1.0,45.0,10,10.0,237.35,0.0,559.0,1.0,21.0,8.0,16.0,5.0,2.0,0.0,
UCKW-92,Direct,Decreasing with CI,0.0,0.0,48.0,30,13.31,379.01,0.0,524.0,7.0,10.0,7.0,14.0,8.0,9.0,0.0,
LYKF-66,Direct,Decreasing with CI,0.0,0.0,45.0,5,4.84,157.13,0.0,,,,,,,,,
AECW-16,CTM,Level,0.0,1.0,41.0,20,13.02,376.4,1.0,,,,,,,,,
QDOS-95,Direct,Level,0.0,0.0,49.0,5,5.64,105.74,0.0,,,,,,,,,
NVSG-78,Direct,Decreasing,1.0,1.0,23.0,20,35.22,840.89,0.0,551.0,0.0,5.0,1.0,,6.0,,0.0,
TNVH-99,MSM,Level,1.0,0.0,52.0,30,11.59,348.07,1.0,570.0,3.0,,0.0,11.0,8.0,3.0,0.0,
MOBZ-15,MSM,Level with CI,1.0,0.0,45.0,30,24.95,732.79,0.0,544.0,6.0,,20.0,22.0,6.0,4.0,0.0,
SHAM-22,CTM,Decreasing with CI,1.0,1.0,48.0,20,33.97,727.12,0.0,535.0,9.0,,10.0,21.0,6.0,5.0,0.0,
WGWP-52,CTM,Level,0.0,0.0,46.0,30,13.59,255.59,0.0,477.0,2.0,96.0,15.0,18.0,6.0,9.0,1.0,43.0
QZRQ-98,CTM,Level,0.0,0.0,47.0,40,32.42,687.92,0.0,537.0,1.0,49.0,6.0,21.0,7.0,10.0,0.0,
RKTH-82,CTM,Level,0.0,0.0,45.0,20,64.32,1448.37,1.0,573.0,3.0,85.0,5.0,8.0,3.0,4.0,0.0,
LHTW-61,Direct,Level,1.0,1.0,46.0,20,11.36,348.25,0.0,550.0,1.0,,4.0,19.0,6.0,8.0,0.0,
ANNX-30,Direct,Decreasing accelerated,1.0,0.0,52.0,20,37.53,1197.44,0.0,486.0,,,,10.0,6.0,3.0,,
NMZV-43,Direct,Decreasing,1.0,0.0,34.0,10,15.94,456.95,1.0,542.0,3.0,,15.0,21.0,3.0,3.0,0.0,
RNUG-48,MSM,Level,0.0,1.0,44.0,5,5.8,63.1,1.0,483.0,4.0,,3.0,21.0,7.0,7.0,1.0,14.0
HXQR-23,CTM,Level,1.0,0.0,59.0,15,4.03,109.9,0.0,,,,,,,,,
BQGL-72,MSM,Level with CI,0.0,0.0,45.0,20,62.76,1748.55,0.0,,,,,,,,,
WYDP-62,MSM,Decreasing with CI,0.0,0.0,57.0,30,16.85,392.04,0.0,487.0,,,,11.0,5.0,6.0,,
JNGP-14,CTM,Decreasing with CI,1.0,1.0,44.0,20,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
ADZX-97,MSM,Level with CI,1.0,0.0,40.0,10,16.3,347.83,0.0,,,,,,,,,
RCCN-63,MSM,Level,1.0,0.0,39.0,30,5.06,133.15,0.0,,,,,,,,,
RJZP-20,CTM,Level accelerated,1.0,1.0,45.0,30,8.8,131.02,1.0,562.0,1.0,97.0,8.0,13.0,5.0,6.0,0.0,
VOKV-75,CTM,Level with CI,1.0,1.0,47.0,10,6.51,168.47,0.0,,,,,,,,,
KOVC-58,CTM,Level,1.0,1.0,54.0,30,88.19,2688.81,0.0,578.0,2.0,21.0,7.0,2.0,2.0,1.0,0.0,
WNPV-91,MSM,Level with CI,0.0,0.0,52.0,5,16.35,458.82,0.0,587.0,4.0,21.0,7.0,11.0,4.0,1.0,0.0,
KLFC-11,Direct,Decreasing with CI,1.0,1.0,34.0,10,10.88,239.61,1.0,,,,,,,,,
OZDB-62,CTM,Decreasing,0.0,0.0,40.0,30,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
ARMY-45,Direct,Decreasing with CI,1.0,0.0,55.0,10,6.44,165.09,1.0,538.0,7.0,20.0,7.0,19.0,7.0,10.0,0.0,
FZID-48,CTM,Level with CI,1.0,1.0,42.0,20,9.41,230.85,1.0,542.0,3.0,,15.0,21.0,3.0,3.0,0.0,
SPDE-31,Direct,Decreasing,1.0,1.0,47.0,5,20.61,455.49,0.0,563.0,2.0,,6.0,9.0,4.0,4.0,0.0,
IKDX-27,Direct,Decreasing,1.0,0.0,34.0,10,7.01,107.95,1.0,538.0,7.0,21.0,7.0,19.0,7.0,10.0,0.0,
JCHV-83,MSM,Level,0.0,0.0,49.0,40,47.78,875.85,0.0,545.0,8.0,,6.0,9.0,6.0,9.0,0.0,
MNPX-35,MSM,Level,1.0,0.0,53.0,20,41.07,1061.78,1.0,577.0,4.0,12.0,4.0,1.0,1.0,1.0,0.0,
XSHZ-25,CTM,Decreasing with CI,1.0,0.0,46.0,10,51.15,1004.27,0.0,,,,,,,,,
EDNW-60,Direct,Decreasing accelerated,1.0,0.0,59.0,30,24.41,628.34,1.0,,,,,,,,,
KAZI-24,Direct,Decreasing,0.0,0.0,31.0,10,6.24,148.77,0.0,509.0,,,,7.0,4.0,2.0,,
URBS-34,CTM,Level,0.0,1.0,32.0,20,32.59,985.04,0.0,490.0,,,,10.0,5.0,10.0,,
LAMS-44,CTM,Level accelerated,1.0,0.0,38.0,30,9.41,230.85,1.0,542.0,3.0,,15.0,21.0,3.0,3.0,0.0,
HIEZ-14,CTM,Decreasing,1.0,0.0,46.0,30,23.37,473.65,0.0,570.0,2.0,,11.0,12.0,4.0,3.0,0.0,
YUQX-73,MSM,Decreasing with CI,1.0,0.0,49.0,20,15.0,422.27,0.0,536.0,,,,7.0,3.0,3.0,,
PGAG-51,CTM,Level,1.0,0.0,40.0,5,17.34,506.12,1.0,583.0,0.0,10.0,3.0,8.0,4.0,7.0,0.0,
GZLN-92,CTM,Level with CI,1.0,0.0,36.0,5,10.64,233.49,0.0,567.0,3.0,31.0,4.0,6.0,6.0,2.0,0.0,
MEPO-64,CTM,Decreasing with CI,0.0,1.0,46.0,30,25.24,582.69,1.0,579.0,3.0,21.0,3.0,10.0,5.0,4.0,0.0,
PFCI-65,CTM,Decreasing,1.0,0.0,42.0,30,23.83,612.02,1.0,,,,,,,,,
TCQR-32,CTM,Level,1.0,0.0,37.0,30,13.53,229.76,0.0,556.0,9.0,,12.0,13.0,4.0,9.0,0.0,
GFLC-43,CTM,Decreasing with CI,1.0,1.0,48.0,20,15.0,431.33,0.0,,,,,,,,,
GSRB-32,MSM,Level,1.0,1.0,35.0,30,40.55,1316.59,0.0,577.0,3.0,,17.0,8.0,3.0,1.0,0.0,
NHTH-57,Direct,Decreasing with CI,1.0,0.0,45.0,10,54.83,1675.94,0.0,555.0,3.0,5.0,7.0,11.0,3.0,10.0,0.0,
FBTZ-82,CTM,Decreasing,1.0,0.0,44.0,20,117.19,3624.7,0.0,546.0,3.0,55.0,8.0,12.0,6.0,7.0,0.0,
OGWT-49,Direct,Level accelerated,1.0,0.0,53.0,30,26.35,722.79,0.0,523.0,,,,6.0,2.0,2.0,,
WXHE-49,CTM,Level with CI,1.0,0.0,50.0,30,20.64,296.95,0.0,538.0,8.0,,8.0,19.0,6.0,8.0,0.0,
BVZD-63,CTM,Level accelerated,1.0,0.0,47.0,30,60.51,1939.37,0.0,,,,,,,,,
VCTI-64,MSM,Level with CI,1.0,0.0,52.0,10,24.74,546.66,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
WRTK-83,Direct,Decreasing with CI,1.0,0.0,53.0,25,19.98,420.74,1.0,571.0,10.0,21.0,8.0,9.0,4.0,7.0,0.0,
BAXK-46,CTM,Level,1.0,0.0,48.0,15,15.31,387.16,0.0,585.0,0.0,84.0,1.0,8.0,3.0,5.0,0.0,
BPET-36,Direct,Level,1.0,0.0,50.0,20,41.25,1174.95,0.0,572.0,4.0,,16.0,2.0,2.0,1.0,0.0,
DLIZ-23,CTM,Level with CI,1.0,1.0,52.0,20,55.4,954.51,1.0,537.0,0.0,,13.0,23.0,7.0,10.0,0.0,
UBTJ-31,CTM,Level,1.0,0.0,51.0,30,10.0,297.87,0.0,564.0,3.0,61.0,22.0,11.0,3.0,10.0,0.0,
WOPE-54,Direct,Level,0.0,1.0,40.0,30,23.13,526.09,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
OHLE-57,CTM,Decreasing,1.0,1.0,46.0,30,23.94,449.54,0.0,546.0,0.0,168.0,1.0,20.0,6.0,10.0,0.0,
ZYYF-82,Direct,Level with CI,0.0,0.0,32.0,20,46.79,1466.62,0.0,,,,,,,,,
FWDF-11,Direct,Decreasing with CI,1.0,0.0,46.0,20,11.2,233.54,1.0,561.0,4.0,,3.0,,5.0,,0.0,
LYLD-97,CTM,Level with CI,0.0,1.0,33.0,30,30.0,516.98,0.0,568.0,0.0,,12.0,12.0,4.0,4.0,0.0,
RCLD-45,Direct,Level,0.0,0.0,44.0,30,27.68,684.88,0.0,530.0,5.0,85.0,2.0,18.0,5.0,3.0,1.0,71.0
HMNW-82,CTM,Level,1.0,0.0,46.0,20,37.46,844.36,0.0,535.0,9.0,,10.0,21.0,6.0,5.0,0.0,
ZBGK-52,CTM,Decreasing accelerated,0.0,0.0,42.0,20,10.68,276.17,1.0,568.0,2.0,21.0,13.0,11.0,6.0,2.0,0.0,
QUYI-83,CTM,Level,0.0,1.0,44.0,20,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
ENBL-66,Direct,Decreasing with CI,0.0,0.0,19.0,5,327.97,9110.13,0.0,583.0,3.0,21.0,12.0,9.0,2.0,4.0,0.0,
NRDN-92,Direct,Level with CI,1.0,1.0,36.0,20,12.95,343.17,0.0,545.0,10.0,,4.0,22.0,4.0,7.0,0.0,
BRXW-56,CTM,Decreasing with CI,1.0,0.0,45.0,10,22.62,0.0,0.0,572.0,4.0,,0.0,6.0,8.0,6.0,0.0,
KZPF-41,CTM,Level with CI,1.0,0.0,47.0,30,25.11,473.53,1.0,,,,,,,,,
LKAM-19,MSM,Level with CI,1.0,0.0,47.0,20,99.8,2899.35,0.0,565.0,2.0,,8.0,3.0,2.0,2.0,0.0,
HCMQ-14,CTM,Decreasing,1.0,1.0,47.0,30,40.04,1005.56,0.0,516.0,3.0,,9.0,11.0,4.0,5.0,1.0,46.0
OKZF-82,Direct,Level,0.0,1.0,38.0,30,50.0,937.46,0.0,572.0,1.0,,12.0,13.0,4.0,1.0,0.0,
VWKG-48,CTM,Level,0.0,0.0,34.0,10,24.14,744.73,0.0,,,,,,,,,
CTAG-67,CTM,Level,1.0,1.0,44.0,10,37.53,1023.03,0.0,575.0,1.0,16.0,2.0,10.0,4.0,6.0,0.0,
XCET-52,CTM,Level,1.0,0.0,37.0,20,47.48,1597.13,1.0,579.0,3.0,109.0,6.0,14.0,6.0,3.0,0.0,
JLEB-25,Direct,Level,0.0,0.0,45.0,20,15.88,348.52,1.0,441.0,4.0,72.0,2.0,22.0,7.0,6.0,2.0,6.0
BALR-63,CTM,Decreasing with CI,1.0,0.0,46.0,25,9.82,312.64,0.0,581.0,0.0,,0.0,7.0,3.0,5.0,0.0,
IEXT-16,Direct,Decreasing,1.0,1.0,41.0,10,15.88,348.52,1.0,441.0,4.0,72.0,2.0,22.0,7.0,6.0,2.0,6.0
HMEQ-11,Direct,Decreasing accelerated,1.0,0.0,42.0,30,28.5,506.08,1.0,514.0,4.0,16.0,14.0,23.0,7.0,10.0,0.0,
IEYS-36,CTM,Level with CI,1.0,0.0,35.0,20,8.89,295.81,1.0,553.0,3.0,,23.0,13.0,5.0,6.0,0.0,
RVQQ-88,Direct,Level accelerated,0.0,0.0,29.0,10,46.38,1171.76,0.0,545.0,3.0,,28.0,20.0,6.0,10.0,0.0,
DBWL-13,CTM,Level,1.0,0.0,53.0,20,47.61,977.91,0.0,573.0,4.0,,9.0,7.0,4.0,3.0,0.0,
EDEV-71,MSM,Level,1.0,0.0,25.0,25,29.24,650.98,0.0,559.0,3.0,,5.0,20.0,6.0,6.0,0.0,
EXSL-71,CTM,Decreasing with CI,1.0,1.0,38.0,20,17.62,398.49,0.0,571.0,1.0,109.0,2.0,15.0,5.0,9.0,0.0,
NEWC-23,MSM,Level with CI,1.0,1.0,45.0,5,71.64,2016.24,0.0,539.0,5.0,,2.0,12.0,5.0,7.0,0.0,
WRNY-37,CTM,Level,1.0,1.0,46.0,20,51.94,1432.85,0.0,603.0,2.0,205.0,3.0,19.0,3.0,6.0,0.0,
LQDI-95,MSM,Level,1.0,1.0,46.0,20,12.93,342.58,0.0,,,,,,,,,
WJXK-61,MSM,Level,0.0,0.0,41.0,20,22.64,638.59,0.0,,,,,,,,,
VGTX-43,MSM,Level with CI,1.0,0.0,48.0,30,5.38,142.6,0.0,,,,,,,,,
HYSS-91,CTM,Level with CI,0.0,1.0,44.0,20,12.67,404.11,0.0,,,,,,,,,
VWPN-53,CTM,Decreasing,1.0,0.0,50.0,10,29.99,656.84,0.0,549.0,2.0,,3.0,1.0,3.0,3.0,0.0,
EPIU-15,CTM,Decreasing,0.0,0.0,56.0,10,24.51,541.82,0.0,,,,,,,,,
AWIL-21,CTM,Level,1.0,1.0,40.0,30,11.65,258.95,1.0,,,,,,,,,
BIAP-61,CTM,Decreasing with CI,1.0,0.0,51.0,30,15.9,313.42,1.0,,,,,,,,,
ZJEK-61,CTM,Level with CI,0.0,0.0,48.0,10,99.93,2245.07,0.0,556.0,3.0,,14.0,7.0,6.0,7.0,0.0,
DNIC-55,Direct,Level,1.0,0.0,46.0,10,14.05,366.68,0.0,543.0,1.0,72.0,6.0,18.0,5.0,4.0,0.0,
OFVJ-30,Direct,Level,0.0,0.0,55.0,40,10.64,219.6,0.0,551.0,1.0,,7.0,15.0,7.0,7.0,0.0,
WOLV-47,Direct,Level,1.0,1.0,35.0,20,18.03,439.97,0.0,563.0,2.0,,2.0,17.0,5.0,3.0,0.0,
MRDU-92,CTM,Level accelerated,1.0,1.0,46.0,30,24.27,726.86,1.0,556.0,0.0,18.0,7.0,12.0,5.0,6.0,0.0,
BBVG-76,Direct,Decreasing with CI,1.0,0.0,39.0,10,29.75,737.77,1.0,544.0,1.0,,55.0,9.0,6.0,8.0,0.0,
SXJB-16,CTM,Level with CI,1.0,0.0,26.0,5,40.11,872.72,0.0,549.0,2.0,,3.0,1.0,3.0,3.0,0.0,
KPPD-49,MSM,Level accelerated,1.0,1.0,45.0,10,8.0,109.08,0.0,,,,,,,,,
MQAB-39,CTM,Decreasing,0.0,1.0,45.0,5,76.04,1871.68,0.0,566.0,8.0,,6.0,8.0,3.0,1.0,0.0,
FMXP-93,CTM,Level,1.0,0.0,49.0,20,31.73,736.64,1.0,,,,,,,,,
SXGN-90,Direct,Level with CI,0.0,1.0,46.0,30,53.83,1681.33,0.0,564.0,1.0,20.0,3.0,10.0,4.0,2.0,0.0,
UBSO-23,CTM,Decreasing,0.0,1.0,26.0,10,17.81,396.19,1.0,,,,,,,,,
WZWD-99,CTM,Decreasing,0.0,0.0,47.0,15,27.88,578.41,0.0,561.0,1.0,64.0,1.0,19.0,4.0,8.0,0.0,
KLRG-58,MSM,Level,0.0,1.0,56.0,20,18.79,546.66,0.0,555.0,1.0,21.0,9.0,20.0,6.0,8.0,0.0,
